name,box_size,pc_per_arcsec,n_fit_points,relative_uncertainty,redchi,quality_score,quality_class,r0,sig2,m,s0,noise,r_fit_max,r0_over_rfitmax,s0_arcsec,noise_fraction,r0_frac_uncertainty,sig2_frac_uncertainty,s0_frac_uncertainty,noise_frac_uncertainty,m_abs_uncertainty,max_residual_run,n_active_flags,active_flags,r0_near_bound,sig2_near_bound,m_near_bound,s0_near_bound,noise_near_bound,large_r0_uncertainty,large_sig2_uncertainty,large_s0_uncertainty,large_noise_uncertainty,large_m_uncertainty,redchi_too_low,redchi_too_high,r0_larger_than_fit_range,r0_much_larger_than_fit_range,large_s0_arcsec,large_noise_fraction,systematic_residuals
LVM-30Dor-6563_H17,168.17720541799582,0.2424068405547679,21,0.0574999999999999,0.9533949816218694,13,D,90.7934938703402,129.388778117179,0.9673346242380124,0.3636101056795895,1.322807000436042e-07,81.40074971807812,1.1153889145344822,1.4999993599497357,7.3724176342275655e-09,0.8203407470045535,0.6584080516969607,0.90470848041835,34350261.58158883,0.2092979852708159,6,9,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True
LVM-30Dor-6563_H18,148.63401944379174,0.24240684055476797,25,0.057499999999999996,0.9793629731176624,10,D,7.621558748523105,28.950039105396286,1.5573413406163377,0.36360993497093225,1.7961763417148222,72.48790568184222,0.10514248793412526,1.499998655725973,0.08882700432398248,0.14689587511276533,0.14080609626373852,0.9058963578300581,3.0881357905952416,0.40745946500928865,7,6,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_H2,163.5433285403609,0.2424068405547679,20,0.05,0.9755988819182074,12,D,65.23198276709778,203.28484753278735,0.6587090148329092,0.3636075528040828,2.055010416450005e-09,81.40082892209402,0.8013675490888318,1.4999888285823002,2.711841341444528e-11,1.4568138042186298,0.5767357503190358,0.9047419869727432,13170925279.242195,0.2481789456078479,8,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_H3,161.97462773169138,0.2424068405547679,19,0.0434782608695652,0.6131812570928642,11,D,10.875579321712506,33.80354147115537,1.5197664649876326,0.0242407148822447,36.68987655461668,72.51094336252554,0.1499853514157026,0.1000001271695463,0.5186691453722048,0.401068995258223,0.5426915497198239,13.645178223397128,0.8764722524150407,0.6127191795515111,5,7,sig2_near_bound; s0_near_bound; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; large_noise_fraction; systematic_residuals,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True
LVM-30Dor-6563_H4,162.94678432834684,0.2424068405547679,26,0.1005678593749999,0.7965059521095377,15,D,28.24526605616119,27.246828112465987,1.587167290233508,0.363610176772415,62.58775732696552,81.33222339938486,0.3472826006177376,1.499999653228693,1.18982657651914,4.651291696334176,3.5986634150693604,0.909261179861144,0.4309350940740258,1.0634142623451486,6,9,sig2_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; large_s0_arcsec; large_noise_fraction; systematic_residuals,False,True,False,True,False,True,True,True,False,True,False,False,False,False,True,True,True
LVM-30Dor-6563_H5,164.10570486997182,0.2424068405547679,21,0.0434782608695652,0.5708863289751175,17,D,161.22763378456173,138.6418569984595,0.7874921700196114,0.3635774429785625,36.02577886785707,81.33366221473847,1.9822989570896967,1.4998646166357588,0.6351314876548967,0.694709816886279,0.5261913028308327,0.909550023918532,0.6046298357883457,0.4173251136700269,8,10,r0_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; large_noise_fraction; systematic_residuals,True,False,False,True,False,True,True,True,False,True,False,False,True,False,True,True,True
LVM-30Dor-6563_H6,162.61419063947687,0.2424068405547679,20,0.0216163797955778,0.5718323783648394,17,D,90.9737996026838,27.53484001419583,0.561784446961408,0.3635977178091017,11.67883349629564,72.48829049243356,1.2550137268332984,1.499948256315616,0.5732856874384483,0.7444731679921965,0.544336601077609,0.909108205742109,0.4495177079356168,0.4152279169460843,5,10,m_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; large_noise_fraction; systematic_residuals,False,False,True,True,False,True,True,True,False,True,False,False,True,False,True,True,True
LVM-30Dor-6563_H7,138.1509731054638,0.2424068405547679,20,0.0285876622796516,0.5560383234013294,11,D,16.862526011713598,10.275882674449177,1.487208089017546,0.0242408145824054,13.643410380774116,64.59926158130484,0.2610327981921336,0.100000538462233,0.7432025940916344,0.2501428367675018,0.8176066033461191,13.649592801837947,0.5364302109108076,0.7691311766247959,5,7,sig2_near_bound; s0_near_bound; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; large_noise_fraction; systematic_residuals,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True
LVM-30Dor-6563_H8,144.97565429267362,0.2424068405547679,24,0.2326195698032046,0.7853924091672452,15,D,8.169683740747612,26.136314557647054,1.9999999982253296,0.3636102495850684,10.359595877527433,64.60038415955312,0.12646494052682,1.4999999536024498,0.2177191725358883,15.736595988999332,3.020198622071873,0.9092366176156674,1.8736237992292777,1.480017014942595,6,9,m_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_H9,164.54468813809888,0.2424068405547679,21,0.0285876622796516,0.5866929463970689,13,D,4.130532459178646,16.677504773974512,1.7238880502104443,0.0242407097952167,31.024764970775657,81.40061364112374,0.0507432594720869,0.1000001061840493,0.5382715757812327,0.5602387450131014,1.0792777589369684,13.64425775979027,0.9623846748217042,0.8159701249266454,4,8,sig2_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; large_noise_fraction; systematic_residuals,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True
