label,ring,angle_deg,ra_deg,dec_deg,radius_arcsec
A,A,,84.675,-69.1,826.0
B1,B,0.0,84.675,-68.64111111111112,826.0
B2,B,51.42857142857143,85.66764645720504,-68.81098586433266,826.0
B3,B,102.85714285714286,85.93480014738213,-69.19751635694189,826.0
B4,B,154.28571428571428,85.24386868400248,-69.51252036506916,826.0
B5,B,205.71428571428572,84.10613131599753,-69.51252036506916,826.0
B6,B,257.14285714285717,83.41519985261787,-69.19751635694189,826.0
B7,B,308.57142857142856,83.68235354279497,-68.81098586433266,826.0
