name,box_size,pc_per_arcsec,n_fit_points,relative_uncertainty,redchi,quality_score,quality_class,r0,sig2,m,s0,noise,r_fit_max,r0_over_rfitmax,s0_arcsec,noise_fraction,r0_frac_uncertainty,sig2_frac_uncertainty,s0_frac_uncertainty,noise_frac_uncertainty,m_abs_uncertainty,max_residual_run,n_active_flags,active_flags,r0_near_bound,sig2_near_bound,m_near_bound,s0_near_bound,noise_near_bound,large_r0_uncertainty,large_sig2_uncertainty,large_s0_uncertainty,large_noise_uncertainty,large_m_uncertainty,redchi_too_low,redchi_too_high,r0_larger_than_fit_range,r0_much_larger_than_fit_range,large_s0_arcsec,large_noise_fraction,systematic_residuals
LVM-30Dor-6563_C5,166.61447427138637,0.2424068405547679,28,0.0661249999999999,0.825475570377364,12,D,23.074468389961535,40.288631456730855,0.8898202483076929,0.3636102608230925,2.618543731456677e-10,81.33256457280694,0.2837051617781686,1.4999999999626272,2.7053822858779383e-11,2.4099168784983305,0.959267847274784,0.8666990109551422,8112897658.285596,0.1588876689295586,6,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_C6,166.65960240118804,0.2424068405547679,28,0.152951143126953,0.8090358100230786,14,D,9.0874240358343,50.7097541988959,0.8219725201120283,0.3636102607776218,1.1185710912365236e-05,81.33253654760422,0.1117317179763033,1.499999999775047,3.954971362028947e-07,16.106137840536853,2.1045028997467403,0.899757366783603,1517955.049897134,0.4660797580331399,8,9,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_C7,167.1818283991096,0.2424068405547679,28,0.2022778867853953,0.9196662519695749,11,D,14.91296177652545,85.1414573117186,1.9999999859795727,0.3636102359105155,0.9398324887392364,81.33243284068615,0.1833581174896973,1.4999998971908697,0.1034257435410951,0.2336926937736232,0.1618185053689278,0.9067512824261686,4.354134393557805,0.2671718070933302,7,7,m_near_bound; s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_C8,165.9055551567825,0.2424068405547679,28,0.1005678593749999,0.9106532173836316,8,D,16.875736935218097,34.493516979239,1.7813357096378315,0.363610256570139,0.9331089811219652,81.33287904063413,0.207489727823196,1.4999999824179349,0.2171646087180635,0.1489287640523856,0.1118790304158998,0.9076442137943314,1.295944942791351,0.1984544275601025,8,5,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_C9,166.69731252094576,0.2424068405547679,28,0.0874503124999999,0.9246703591041656,11,D,10.396276747828187,21.0308629719971,1.1268217520234702,0.3636102594120435,7.087608485730442e-09,81.33265891672512,0.12782413468706,1.4999999941416324,7.428622772487857e-10,0.2676687046107364,0.1406308909196349,0.8943415550181265,333332296.9504274,0.3211980673491676,6,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_D1,164.27876285884932,0.2424068405547679,28,0.05,0.9393843291723284,12,D,46.34647885986442,39.128315843815926,1.1467325141023603,0.3636102505314026,8.471096349688613e-11,81.33237353943225,0.5698404810157708,1.4999999575063587,2.606973131340739e-11,0.776122917823898,0.6366364868820324,0.8911674835180408,6985558212.961873,0.1339767103369638,5,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D10,166.49879133232056,0.2424068405547679,23,0.0574999999999999,0.8367766097507544,9,D,7.899591318502706,54.49127198274198,1.999999999940838,0.0242406840696187,3.118360488045123,81.4009701140866,0.0970454198203181,0.1000000000583398,0.0863044080684542,0.0862989425517085,0.0788085403021245,13.664297286427647,2.4801820709132425,0.2667028950932573,7,6,m_near_bound; s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; systematic_residuals,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True
LVM-30Dor-6563_D11,165.86256915527264,0.2424068405547679,28,0.1156530382812499,0.8422001206561225,17,D,165.82667728977637,448.66171406342426,0.9937989714697886,0.3636091295065293,0.8177152229094876,81.33255789024301,2.038872028512331,1.499995332946793,0.0500625345058641,0.659363357768043,0.5914275816529762,0.9063372350092214,8.37752672249917,0.2212925572886783,10,11,r0_near_bound; s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; r0_larger_than_fit_range; r0_much_larger_than_fit_range; large_s0_arcsec; systematic_residuals,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True
LVM-30Dor-6563_D12,167.07424349939018,0.2424068405547679,28,0.1005678593749999,0.9285162530874796,11,D,23.8560635180043,147.45115049979864,1.3949470249594915,0.3636102237573087,6.691732684991002e-08,81.3319844921316,0.293317120773221,1.4999998470552929,5.033639411054881e-09,0.5387550457987352,0.4167737688951419,0.8955085151909802,53706905.13526531,0.2146423250540785,9,7,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D13,167.2469008061693,0.2424068405547679,23,0.0574999999999999,0.9473099376352748,11,D,11.946609601652984,24.03788647857269,1.3094044296057814,0.3636102607300832,9.252206713702636e-08,81.33278073941926,0.146885542250529,1.4999999995789364,1.0001033971471363e-08,0.1497079268870801,0.1204862807132908,0.9049273718703248,34797898.14036034,0.3217052211585787,8,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_D14,166.87695146980005,0.2424068405547679,23,0.0874503124999999,0.7758776940913799,12,D,52.31351037352297,141.45984625093004,1.0361854942642708,0.3636102608024696,4.94419735562005e-10,81.40069388246654,0.6426666392925078,1.4999999998775515,3.1437107467008416e-11,2.1132722386850027,1.5358900488312373,0.901058259154234,9551526981.30047,0.1649986476749663,10,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D15,166.23308151934813,0.2424068405547679,28,0.0874503124999999,0.9927896552643564,11,D,6.872108048026894,44.920874413153,1.4304444283364424,0.3636102598291568,3.4156034561688183e-10,81.33258679417379,0.0844939072873454,1.4999999958623482,1.2219301834635548e-11,0.1969413769005039,0.1543034055769112,0.9028528867341368,25366588290.303986,0.5072582538154717,9,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_D16,164.70356061034707,0.2424068405547679,27,0.0760437499999999,0.8278648173082991,9,D,14.453005092119644,20.302427604660316,1.1329885610664303,0.3636102433865196,1.7910907930165468e-10,81.33281385821792,0.1777020172610111,1.4999999280316003,3.3583513004451544e-11,0.2916034356862633,0.1483015472680925,0.903163398447372,12038805503.560637,0.2949152177306957,6,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D17,164.26997627942373,0.2424068405547679,26,0.0760437499999999,0.944540290930887,9,D,13.4695736105765,23.53323938818106,1.240215362181275,0.3636102593424147,1.6791734443089546e-10,81.33181441155183,0.1656126044651891,1.4999999938543929,1.9981128190041382e-11,0.2645483852346305,0.1282280163755788,0.8915914003694614,8526840658.853332,0.2495596014002454,11,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D18,163.77387078053218,0.2424068405547679,26,0.0661249999999999,0.8658635429074517,10,D,7.308753194848185,56.23452505727779,1.6969827765744925,0.363610260673064,9.795350824983297,81.3327820583656,0.0898623286930393,1.4999999993437152,0.2581653981928394,0.1580078975748168,0.1348602754454007,0.9061343049005116,1.1286544314808382,0.4076715444365224,9,6,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_D19,163.2813980551292,0.2424068405547679,28,0.05,0.6400330538376998,9,D,13.49468021690372,32.328910490744754,1.403085980724732,0.3636102608206107,0.7318983855345044,81.33258504618799,0.1659197258914151,1.499999999952389,0.1074741281451808,0.0890176618854966,0.085818426212133,0.9053519857696114,2.5442565491771303,0.2084563053179917,4,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D2,163.95939855771175,0.2424068405547679,28,0.0574999999999999,0.876987327346586,11,D,16.475959363815974,10.108100462524824,1.0098395883191706,0.0242406841595674,0.9014657901017908,81.33234684173037,0.2025757279066047,0.1000000004294045,0.2204152316355478,1.4500503473104227,0.710023768701545,13.701052541214947,1.785669914483787,0.3330582165719153,6,7,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True
LVM-30Dor-6563_D3,164.1293317649928,0.2424068405547679,28,0.0574999999999999,0.8627987211837835,14,D,160.65221180034308,36.78531429424132,0.860345499727407,0.3635938510894269,2.2495902186730277,81.33233658253035,1.9752563193278545,1.4999323049519249,0.5503956105208194,0.6007359591962677,0.4770169417328221,0.9077382228244882,0.5527323785824658,0.1783700745334583,7,8,r0_near_bound; s0_near_bound; large_r0_uncertainty; large_s0_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; large_noise_fraction; systematic_residuals,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,True
LVM-30Dor-6563_D4,163.9488215780714,0.2424068405547679,28,0.05,0.5324929439789564,7,D,15.12402429759971,14.962108468610248,0.8902188236246622,0.0242406840755086,0.0030645363986204,81.33296545744781,0.1859519594857558,0.1000000000826372,0.0006034675460552,0.4674935139015631,0.1985764309435612,13.711769407011266,896.5444693987055,0.2748338918527313,7,5,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
LVM-30Dor-6563_D5,165.07130814012083,0.2424068405547679,28,0.0661249999999999,0.7773488763054348,11,D,34.790998228099674,59.57104939561575,1.2856628942342163,0.3636102502972743,1.4411765473622613e-10,81.33264746612606,0.4277617821624416,1.49999995654051,3.4182546862767546e-11,0.5195124234789293,0.4347747519195424,0.8989391152800137,8165181679.03843,0.1740966461844899,6,7,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D6,165.35076403514185,0.2424068405547679,28,0.2022778867853953,0.9614758260401116,14,D,24.73398195435005,42.16628931253619,1.504866706891547,0.3636102607013258,2.5961859577840013e-08,81.33186695158993,0.3041118184225639,1.4999999994603035,8.692512530931996e-09,4.474831981316565,4.069355496005476,0.9043539038783432,68884009.12332666,0.3441959559617664,10,9,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_D7,167.12057101019585,0.2424068405547679,28,0.2022778867853953,0.845660886463692,11,D,13.349889089391349,52.0780265156164,1.8540065497621383,0.3636102360021435,4.810921199925361e-09,81.33197143962515,0.1641407290772647,1.4999998975688622,9.839549451226946e-10,0.3879554486032439,0.2341385922637807,0.9047259086704572,605988117.1281488,0.3080200537358686,9,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_D8,166.3849144562675,0.2424068405547679,28,0.0760437499999999,0.9032158417370968,9,D,16.970769737979463,101.82624973792431,1.4569310419200865,0.3636102555318781,1.689871034048068e-08,81.33152021497668,0.2086616565523683,1.4999999781348008,1.2617636693215562e-09,0.1197147442115177,0.1021460460757844,0.9015131154423918,226500620.20551676,0.2054098564056532,5,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D9,166.3216645113808,0.2424068405547679,23,0.0661249999999999,0.9003601482355439,12,D,35.85864257116457,324.446581133001,1.257361054408405,0.3636102528197302,3.4758897918734456e-08,81.40060420079836,0.4405205946961863,1.4999999669463877,1.0378824451326392e-09,0.7231138182375111,0.5676910845251254,0.9049822142963788,374581740.67116296,0.2249444755251333,7,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_E1,164.62470101695857,0.2424068405547679,28,0.0874503124999999,0.7648276714328963,12,D,22.148399664725687,19.97704379003238,1.039272053686112,0.3636102533531727,1.5734974719917123e-10,81.33215909206983,0.2723203209157794,1.4999999691469958,4.573502973513264e-11,2.687344221026264,1.2614116784185037,0.900975589938046,9923264636.751663,0.257596457905779,10,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_E10,166.31932181281306,0.2424068405547679,24,0.0874503124999999,0.8423627148595475,14,D,11.125618820583671,60.69265166529701,0.7876737310714244,0.3636102606713488,1.6853613565147168e-07,81.33179455700909,0.1367929833736206,1.4999999993366395,3.570257238055792e-09,12.840358257669209,1.8042038028044864,0.8976269340711642,103651947.41837668,0.310307781896979,10,9,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_E14,167.46881833123942,0.2424068405547679,28,0.05,0.7706501424600295,11,D,103.825038732632,338.4951474019498,1.320150861676794,0.3636102608269185,1.0328599183428914e-05,81.33246483276471,1.2765509928429732,1.4999999999784104,1.8305904703662997e-06,0.4661844054825457,0.5582744308718358,0.841144822656025,57027.72445313871,0.0668657572409867,9,8,s0_near_bound; noise_near_bound; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,True,True,True,False,False,False,True,False,True,False,True
LVM-30Dor-6563_E15,166.91247052920886,0.2424068405547679,25,0.0661249999999999,0.7905524167571845,7,D,11.917265992844468,155.30453411402306,1.972290934422732,0.0242406906838041,7.485191421245367,81.33243351665917,0.1465253832642727,0.1000000273438129,0.1388408231155004,0.0617523733233213,0.079143078224098,13.661933258128451,0.9445503936924128,0.2473341626011704,6,4,m_near_bound; s0_near_bound; large_s0_uncertainty; systematic_residuals,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
LVM-30Dor-6563_E16,167.0511702196655,0.2424068405547679,28,0.0760437499999999,0.8693516441037886,14,D,17.305430594558715,304.76753606086265,0.8148674800665519,0.3636102607937543,9.367459354058702e-07,81.33250023603323,0.2127738670806505,1.4999999998415985,8.188290368486217e-09,7.284587746976505,1.7276609905790372,0.9006124270703793,55743055.93780236,0.3441114768600892,9,9,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_E17,167.4243399183384,0.2424068405547679,23,0.1156530382812499,0.8728645224490172,6,C,13.531613729405803,469.4161939308008,1.8065820389149985,0.0242407086908081,16.280116498731132,81.400961779192,0.1662340767681789,0.100000101628037,0.0923070107688657,0.1577651532545533,0.1080258479268438,13.672583853593164,3.5589096185133884,0.2758492440033451,7,4,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; systematic_residuals,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
LVM-30Dor-6563_E18,165.798855139679,0.2424068405547679,23,0.0661249999999999,0.8146307944342217,12,D,50.963659163470744,183.17520081422384,1.0686398251396043,0.3636102606816683,6.98558415719522e-10,81.4010142859713,0.6260813776156331,1.4999999993792104,3.409340128063992e-11,2.000795806133002,1.3930875099868874,0.9015805104609056,9289147693.787886,0.192753401854238,8,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
