name,box_size,pc_per_arcsec,n_fit_points,relative_uncertainty,redchi,quality_score,quality_class,r0,sig2,m,s0,noise,r_fit_max,r0_over_rfitmax,s0_arcsec,noise_fraction,r0_frac_uncertainty,sig2_frac_uncertainty,s0_frac_uncertainty,noise_frac_uncertainty,m_abs_uncertainty,max_residual_run,n_active_flags,active_flags,r0_near_bound,sig2_near_bound,m_near_bound,s0_near_bound,noise_near_bound,large_r0_uncertainty,large_sig2_uncertainty,large_s0_uncertainty,large_noise_uncertainty,large_m_uncertainty,redchi_too_low,redchi_too_high,r0_larger_than_fit_range,r0_much_larger_than_fit_range,large_s0_arcsec,large_noise_fraction,systematic_residuals
LVM-30Dor-6563_A,669.3448369466278,0.2424068405547679,40,0.1005678593749999,0.8157872497876419,8,D,14.22119451190096,52.46516133291762,1.4564553185295357,0.0242406901478311,1.200938605053766,323.7904452046029,0.0439209826062489,0.1000000251327658,0.1029433307245199,0.1120496973438618,0.0731897246405632,13.659242948103412,4.78718118431852,0.3485960749002634,9,5,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True
LVM-30Dor-6563_B1,662.2247455548172,0.2424068405547679,40,0.05,0.826536854786777,9,D,25.517042331884724,43.80098367914685,1.0200253835138156,0.3636102317665817,2.8625895554249765e-07,323.79044763106333,0.078807273403444,1.4999998800959156,4.0506968058785764e-08,0.0850533101850204,0.0575115169951398,0.8858536561050089,5330245.440956601,0.0996856766382363,15,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_B2,664.6123492231208,0.2424068405547679,40,0.1005678593749999,0.9916967847754052,14,D,99.74561367378612,49.45914470366232,0.5543674981349485,0.3636097368479403,3.3995231123430035e-10,323.7904491390414,0.3080560712615509,1.499997838409962,4.581516925076197e-11,5.430815573155489,1.140072923869052,0.8618953320941695,8153450903.345449,0.0812412951615391,13,9,m_near_bound; s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_B3,670.9041278320858,0.2424068405547679,40,0.1758938145959959,0.8341751130172202,13,D,28.486783449538997,49.17490512015343,1.0118126701567238,0.363610219831277,43.162891298222824,323.7904469443047,0.0879790732505428,1.4999998308592497,0.3628828474284731,20.89057078113575,2.7806938027095356,0.9092409382728942,0.7005004027371727,0.5070649210286458,8,8,sig2_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True
LVM-30Dor-6563_B5,676.0649129083909,0.2424068405547679,40,0.1005678593749999,0.9351123869992825,9,D,18.572970014645943,119.5405724581254,1.1523305123842222,0.3636102439811776,3.102180622430236e-06,323.7904456313486,0.057361081110442,1.499999930484741,1.1162004441893509e-07,0.1556097648225254,0.0997047739281037,0.905873353681701,3652075.306037613,0.2620370976789179,10,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_B6,670.09883648457,0.2424068405547679,40,0.0760437499999999,0.798843554941446,9,D,17.685223790534288,85.15531281679986,1.0558082925877488,0.3636102579453001,3.1305837901826126e-08,323.79044616853133,0.0546193502612773,1.4999999880908812,1.501908104824118e-09,0.1219171575631968,0.0666791374151643,0.8790495944591575,129441170.92245182,0.1343208633914159,10,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_B7,663.7880440854849,0.24240684055476797,40,0.07604374999999998,0.9868157125224455,9,D,16.71532389495063,55.02753675303093,1.0343438876347704,0.3636102577786771,3.277568035170595e-10,323.7904277202258,0.05162389763230945,1.4999999874035121,2.8575785664512627e-11,0.13680950442702372,0.06752232698147892,0.8410533521132004,6352223796.595175,0.13651931954996055,15,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
