name,box_size,pc_per_arcsec,n_fit_points,relative_uncertainty,redchi,quality_score,quality_class,r0,sig2,m,s0,noise,r_fit_max,r0_over_rfitmax,s0_arcsec,noise_fraction,r0_frac_uncertainty,sig2_frac_uncertainty,s0_frac_uncertainty,noise_frac_uncertainty,m_abs_uncertainty,max_residual_run,n_active_flags,active_flags,r0_near_bound,sig2_near_bound,m_near_bound,s0_near_bound,noise_near_bound,large_r0_uncertainty,large_sig2_uncertainty,large_s0_uncertainty,large_noise_uncertainty,large_m_uncertainty,redchi_too_low,redchi_too_high,r0_larger_than_fit_range,r0_much_larger_than_fit_range,large_s0_arcsec,large_noise_fraction,systematic_residuals
LVM-30Dor-6563_C11,333.2568902113992,0.2424068405547679,34,0.1005678593749999,0.8885573103106207,9,D,12.723327222522922,47.65741191892649,0.9068612227759186,0.3636102600731514,4.9016221244504055e-08,162.27962958500245,0.0784037235915578,1.4999999968688982,2.500453312696371e-09,0.3663668155675627,0.1296757014918797,0.8824393026004225,99941388.2627076,0.2316589051161347,10,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_C12,329.76922905993786,0.2424068405547679,34,0.05,0.9145216590280444,9,D,11.600972142962352,60.0390986381383,1.4214466180290906,0.3636102497509422,1.0994581196148839e-09,162.27961712049995,0.0714875493842711,1.4999999542867284,6.299907638359897e-11,0.0657979510133771,0.0598425173495777,0.8876863091301095,2458604351.770534,0.1741158977262793,9,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_C13,330.7705056017646,0.2424068405547679,34,0.0874503124999999,0.8748200575846137,11,D,11.202250736421972,47.204840695697094,1.405016927297893,0.3636102196486089,8.282070020995629e-07,162.2796370590394,0.0690305385163417,1.4999998301056896,8.44214555240743e-08,0.1343172035312626,0.108978338234923,0.9055954730042368,6698749.8631672645,0.3706032509412056,7,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_C2,329.9094043328288,0.2424068405547679,34,0.1330009940234374,0.9029754098330984,14,D,13.692477473244598,20.41891336029549,0.6899371029283502,0.3636102604331714,7.772365274608717e-08,162.27962669135067,0.0843758255574936,1.4999999983540873,1.1724035765799873e-08,19.236916311739492,1.9571313822971048,0.8980979986468017,65632347.8498352,0.3225246762257926,11,9,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_C3,331.9008658055948,0.2424068405547679,34,0.0574999999999999,0.8786431430930441,12,D,96.58835369001058,45.6601620886322,0.6015353469976188,0.3636095543038167,3.085982327249998e-10,162.2796547655456,0.5951969384551448,1.4999970853613966,3.9408699267328374e-11,2.3190105458047694,0.724629213442477,0.8853669073424978,7555863134.769826,0.1192872562954965,10,8,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_C4,333.965496855687,0.2424068405547679,34,0.1758938145959959,0.8610872377636711,10,D,117.17760212844948,121.4043042444885,0.8389190093018242,0.0242407451639602,73.58673240855508,162.2795392948703,0.7220725584852181,0.10000025209059,0.4549155269956131,1.8053789281360195,1.9206770477379853,13.653069520416556,0.4191602525877142,0.7553921652556925,10,6,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; systematic_residuals,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True
LVM-30Dor-6563_C5,335.61388291553305,0.2424068405547679,30,0.05,0.7315395122803178,9,D,16.10502734074473,36.17601200592448,0.999893321498764,0.3636102604662874,4.532317417005511e-07,162.27959121851205,0.0992424692459266,1.4999999984907006,3.19284571177951e-08,0.1397346821501182,0.0874717568392673,0.8955200943376281,7862541.980805685,0.1591418273620997,10,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_C6,275.8444240524051,0.2424068405547679,32,0.1758938145959959,0.8061423621925746,11,D,12.94280163044184,155.98827584787043,1.9999961127377692,0.3636102606163481,4.84976928582978e-10,128.90333970231472,0.1004070310383853,1.4999999991097457,3.255548143520938e-11,0.1946507528017756,0.1011889612653001,0.9039877339111136,12756342861.24219,0.2489228274944817,10,7,m_near_bound; s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_C7,310.0009100160886,0.2424068405547679,33,0.1156530382812499,0.7572620439259958,13,D,160.49672431445657,240.86534701063448,0.9985131772436632,0.3636054568241657,4.238876904807276e-09,144.6318032213497,1.1096917879729855,1.49998018204447,6.78701539914144e-10,0.9104446097991888,0.8823044244428668,0.8843192814147977,389437210.92005026,0.0843092059989609,11,9,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True
LVM-30Dor-6563_C8,337.80228570918956,0.2424068405547679,34,0.0661249999999999,0.7979712249249268,8,D,15.874592728686084,127.82241133341162,1.3757555930731158,0.3636099959113741,8.813119440619811,162.2796734878561,0.0978224344891477,1.499998907123342,0.2578980889566115,0.0994524101171289,0.0845691905885867,0.9094261349188464,1.0883140240609226,0.262153626979382,9,5,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_C9,336.2411276696589,0.2424068405547679,34,0.1156530382812499,0.9975673996571286,8,D,14.856870056413234,198.733003604128,1.3580092814251796,0.0242407785039234,11.11204905406782,162.27960376918958,0.0915510619408719,0.1000003896278109,0.1647579265870622,0.1649690239372863,0.104771034211538,13.667921992138115,2.6037108529192903,0.3866378774563059,10,5,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True
LVM-30Dor-6563_D1,329.2106159892906,0.2424068405547679,34,0.0378071833648393,0.5107090000768881,7,D,19.749959971570103,71.66058027330396,1.2661185376617947,0.0242406861018168,11.26423871293149,162.27963037730404,0.1217032595258626,0.1000000084417588,0.5150072045672042,0.0623696145026807,0.0619278256514771,13.640237624941372,0.3724407246941836,0.1239686802218087,8,4,s0_near_bound; large_s0_uncertainty; large_noise_fraction; systematic_residuals,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
LVM-30Dor-6563_D11,338.76726621470385,0.2424068405547679,32,0.0874503124999999,0.9416035790816414,10,D,263.35646123116015,187.2236897069301,0.9970879656835194,0.3635574667384158,2.630093857989886e-09,162.27964081537047,1.6228558302688585,1.4997822087296906,5.50475049785644e-10,0.3892844545766246,0.3459642144360227,0.8954106492978895,420775627.3860341,0.0870761469799932,11,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True
LVM-30Dor-6563_D12,338.5595614660048,0.2424068405547679,34,0.0574999999999999,0.901069040624048,5,C,10.936564235139246,22.342106519719344,1.4590201194915586,0.2876956085043342,7.398104110211753e-11,162.27963239624515,0.0673933264060826,1.18682957892574,8.558736738441363e-12,0.0793194942114388,0.0705512553322837,0.8790137133792228,24612711004.166,0.2430714718302151,6,4,noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; systematic_residuals,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
LVM-30Dor-6563_D13,337.8009903509599,0.2424068405547679,34,0.1005678593749999,0.9422785381953048,11,D,12.963656492626164,123.65519471446368,1.1178279012736905,0.3636102590910516,6.980629173922013e-06,162.27964581505748,0.0798846733212632,1.4999999928174454,1.265407376903905e-07,0.2131732794973738,0.1395302315727311,0.9054002892030738,2738583.5466903104,0.3755407711314857,6,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_D14,335.1007259324535,0.2424068405547679,34,0.0661249999999999,0.7714181511605143,9,D,13.240706239514296,222.51056043197832,1.132091900334372,0.3636102608318518,2.4836494453540377e-08,162.279640162315,0.0815919127394582,1.499999999998762,3.864498854011304e-10,0.119349203202084,0.0736080838537877,0.8740605433042983,441748561.3480403,0.1591717271173438,10,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D15,332.6510093463482,0.2424068405547679,34,0.1005678593749999,0.8094424208193988,9,D,25.615806450142543,232.4085873533898,1.141810204490405,0.3636102599254575,3.8462744506802566e-08,162.2796496002999,0.1578497766863258,1.499999996259617,1.1233675394395763e-09,0.2601363697246391,0.1372763154542066,0.9046032644099292,384585311.7032459,0.2339228053323223,9,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D16,329.7621377632843,0.2424068405547679,30,0.2022778867853953,0.773362181411091,11,D,30.459391528429737,284.7275036017132,1.5354621965464683,0.3636102592861245,7.986983874890311e-10,162.2795248363375,0.1876970712056786,1.4999999936221793,3.251538863373855e-11,0.3123182705084311,0.1995423523289273,0.9086156625210218,26660630601.15907,0.39547590164556,9,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_D17,328.908220805046,0.2424068405547679,34,0.1156530382812499,0.8077496165015299,11,D,11.863472393783294,34.57493535366802,1.669065171228334,0.3636102608284239,0.6321619128087193,162.27964647144603,0.0731051160865742,1.499999999984621,0.1012540267757385,0.1419373529505254,0.1022945024077359,0.9085064872868576,5.289763414320286,0.3110608563312562,8,7,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_D18,328.812606160157,0.2424068405547679,22,0.0760437499999999,0.9302145776905536,14,D,154.12753641324068,124.77492695004892,0.6539506943934892,0.3635611018057455,3.0307757401539535,162.27936741118756,0.9497666824317132,1.4997972044588597,0.0765213930803613,1.0904310902560106,0.5238284639550316,0.908869136733644,8.082922845750424,0.4948896372611262,7,9,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True
LVM-30Dor-6563_D19,328.4474979334187,0.24240684055476797,34,0.057499999999999996,0.898537863110672,9,D,14.318846223324586,56.751990647002515,1.0373165737072036,0.3636102608230883,5.104984942981744e-07,162.27959724430877,0.0882356529500615,1.4999999999626097,3.1564271762892454e-08,0.12522344704218957,0.08268710654409506,0.89266082838665,8518061.35438599,0.1602479802914778,11,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D2,329.6361425477435,0.2424068405547679,34,0.0574999999999999,0.9087076234421084,13,D,25.22472649707366,60.47146035506711,0.5000000000231779,0.3636102592769609,0.5549887808249198,162.27961438894712,0.1554398966996295,1.4999999935843766,0.020524104431985,2.281311087657041,0.3164420689568158,0.9001590614213955,24.436898255600525,0.2192042592597096,7,8,m_near_bound; s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D3,329.7952307981043,0.2424068405547679,29,0.05,0.8130452419814899,13,D,189.84160681725393,110.72537454487856,0.5352767199994439,0.3635393924843161,8.225040494354388,162.27962811068176,1.1698425059723068,1.499707647079292,0.3064042213264548,0.7112407332084907,0.355905867869092,0.907355981117666,1.3954898841149153,0.1735560659715586,11,8,m_near_bound; s0_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; r0_larger_than_fit_range; large_s0_arcsec; systematic_residuals,False,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True
LVM-30Dor-6563_D4,330.9117136213499,0.2424068405547679,34,0.0434782608695652,0.5568869441455637,14,D,23.59401626028691,12.673523416066178,0.5000000000231285,0.3636102265621538,11.348355853911013,162.27966847404065,0.1453910799926311,1.4999998586261094,0.6171409188577086,10.471721739910988,0.9137438693106494,0.9084199386459236,0.400114969960067,0.2766217237434364,6,8,m_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_s0_arcsec; large_noise_fraction; systematic_residuals,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,True,True
LVM-30Dor-6563_D5,332.42793078821495,0.2424068405547679,29,0.0661249999999999,0.8821618187899004,8,D,13.88569989928468,41.00212619747775,1.20069455286734,0.0242411655833411,2.6978484125597486,162.27960043218056,0.0855665152138931,0.1000019864450329,0.1495499729291972,0.2137641641202469,0.1358537705217678,13.66685924968322,3.860953489116888,0.3811804774168299,7,5,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True
LVM-30Dor-6563_D6,333.68258550816654,0.2424068405547679,34,0.152951143126953,0.9291927679231716,13,D,20.7882532851904,56.34396646811736,1.4455246211291506,0.3636102508029518,73.32500292143801,162.27965522382607,0.1281014139235011,1.4999999586265795,0.4384552084844875,13.996520402530749,3.433590486802372,0.910288174267188,0.7464966739571948,0.9385530324368224,8,8,sig2_near_bound; s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals,False,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True
LVM-30Dor-6563_D7,335.12428866483236,0.2424068405547679,34,0.0760437499999999,0.8437872344875256,11,D,42.03629547558421,55.52545386414186,0.9978464977907342,0.3636102596009521,1.8666278749143583e-10,162.27958962225657,0.2590362446283815,1.4999999949209364,3.0045805171701296e-11,0.5149309934553762,0.2877187136816407,0.8858097747944644,7554835082.316893,0.1268349971953442,9,7,s0_near_bound; noise_near_bound; large_r0_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True
LVM-30Dor-6563_D8,317.63953838139395,0.2424068405547679,33,0.0760437499999999,0.7804405656929918,9,D,13.074912215285169,59.06815881988956,1.1655724747978993,0.3636102606626716,5.56044885736901e-10,144.6318978976951,0.0904013043134762,1.4999999993008435,3.404834563011986e-11,0.140442455070747,0.0873511704318413,0.8863210305715886,6115005439.6891365,0.1946481973062872,10,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
